Gene,Si,Koni,Koffi,SKoffi,Exi
PF3D7-0421100,0.000272,103.533983,71.646116,4e-06,0.00016
PF3D7-0421200,0.00156,167.180167,95.209264,1.7e-05,0.000996
PF3D7-0421300,0.000282,132.566847,101.578499,3e-06,0.000159
PF3D7-0421700,0.000236,191.474006,60.487422,4e-06,0.000179
PF3D7-0421800,0.005248,199.534049,57.649053,9.3e-05,0.004073
PF3D7-0421900,0.006148,211.413729,58.63254,0.000108,0.004812
PF3D7-0422000,0.000759,162.511327,110.424905,7e-06,0.000451
PF3D7-0422100,0.002837,25.656367,26.92287,0.000109,0.001381
PF3D7-0422200,0.000429,11.948408,13.808053,3.1e-05,0.000199
PF3D7-0422300,0.000408,132.750292,57.721066,7e-06,0.000283
PF3D7-0422400,0.00668,4.190819,5.169091,0.001295,0.002991
PF3D7-0422500,0.001033,10.082637,11.776715,8.8e-05,0.000477
PF3D7-0422600,0.001865,158.874211,93.181827,2e-05,0.001175
PF3D7-0422700,0.000805,140.88828,44.590127,1.8e-05,0.000604
PF3D7-0422800,0.001669,130.929615,61.419268,2.7e-05,0.001129
PF3D7-0422900,0.001413,120.963676,42.247989,3.4e-05,0.001043
PF3D7-0423000,0.001477,161.506255,80.622802,1.9e-05,0.000981
PF3D7-0423100,0.002721,175.152875,90.935726,3.1e-05,0.001773
PF3D7-0423200,0.002345,107.088628,73.368105,3.2e-05,0.001385
PF3D7-0423300,0.000921,137.69083,117.416911,8e-06,0.000499
PF3D7-0423400,0.001206,135.758645,74.75341,1.6e-05,0.000772
PF3D7-0423500,0.000861,127.646521,63.238851,1.4e-05,0.000577
PF3D7-0423600,0.001405,20.721531,22.191251,6.4e-05,0.000677
PF3D7-0423700,1.494897,0.890948,1051.437204,0.001423,0.001266
PF3D7-0423800,0.001029,142.552645,110.297668,9e-06,0.00058
PF3D7-0423900,0.001855,219.677146,89.704776,2.1e-05,0.001313
PF3D7-0424000,0.000867,162.477194,70.419097,1.2e-05,0.000594
PF3D7-0424100,0.000607,225.980509,63.822268,1e-05,0.000473
PF3D7-0424200,0.000311,135.613565,81.851876,4e-06,0.000194
PF3D7-0424400,0.00019,141.732799,62.115051,3e-06,0.000132
PF3D7-0424500,0.000474,112.053235,56.749364,8e-06,0.000311
PF3D7-0424600,0.001311,32.890326,38.495745,3.4e-05,0.000604
PF3D7-0424700,0.00031,99.336451,61.460677,5e-06,0.000191
PF3D7-0424800,0.001449,124.999212,100.257516,1.4e-05,0.000802
PF3D7-0424900,0.001236,116.408834,141.709149,9e-06,0.000554
PF3D7-0425050,0.00332,157.216899,66.714613,5e-05,0.002321
PF3D7-0425100,0.001974,158.42985,85.008957,2.3e-05,0.001282
PF3D7-0425200,0.001417,124.601681,86.065105,1.7e-05,0.000837
PF3D7-0425300,0.002117,134.786258,57.40639,3.7e-05,0.001483
PF3D7-0425400,0.002338,150.869093,85.1024,2.8e-05,0.001495
PF3D7-0425500,0.00169,152.786607,69.943942,2.5e-05,0.001152
PF3D7-0425700,0.001536,159.924136,70.678851,2.2e-05,0.001064
PF3D7-0425800,0.00019,92.595728,86.960672,2e-06,9.8e-05
PF3D7-0425900,0.001034,157.511993,79.147775,1.3e-05,0.000681
PF3D7-0426000,0.000262,152.56182,93.937501,3e-06,0.000161
PF3D7-0500100,0.000237,146.912332,64.294797,4e-06,0.000165
PF3D7-0500400,0.00131,162.197854,68.058918,1.9e-05,0.000923
PF3D7-0500500,0.001705,147.79073,75.667019,2.3e-05,0.001116
PF3D7-0500800,0.010387,1.951646,3.383923,0.003072,0.0038
PF3D7-0500900,0.000771,149.865389,87.388596,9e-06,0.000486
PF3D7-0501000,0.004134,6.443517,8.097482,0.000512,0.001832
PF3D7-0501100.1,0.000337,179.023958,64.669494,5e-06,0.000248
PF3D7-0501100.2,0.001332,133.160474,67.551723,2e-05,0.000885
PF3D7-0501200,0.001838,12.435241,14.914387,0.000125,0.000836
PF3D7-0501300,0.001191,24.820834,27.907849,4.3e-05,0.000561
PF3D7-0501400,0.000288,177.513082,72.475576,4e-06,0.000204
PF3D7-0501500,0.000686,167.340702,70.977158,1e-05,0.000482
PF3D7-0501600,0.000799,194.479679,61.206515,1.3e-05,0.000605
PF3D7-0501700,0.000624,180.125366,66.919107,9e-06,0.000451
PF3D7-0501800,0.001553,14.564347,16.359343,9.6e-05,0.000732
PF3D7-0501900,0.001022,129.589268,62.400328,1.6e-05,0.000688
PF3D7-0502000,0.00081,110.941125,79.952314,1.1e-05,0.000467
PF3D7-0502100,0.001043,146.152326,56.985171,1.8e-05,0.00075
PF3D7-0502200,0.001135,116.045151,57.003936,2e-05,0.000761
PF3D7-0502300,0.00112,175.092276,127.297615,9e-06,0.000643
PF3D7-0502400,0.000629,176.608701,61.161897,1e-05,0.000466
PF3D7-0502500,0.000802,140.209017,51.297828,1.6e-05,0.000586
PF3D7-0502600,0.000688,167.964467,111.488375,6e-06,0.000414
PF3D7-0502700,0.001224,122.30605,42.270805,2.9e-05,0.000906
PF3D7-0502800,0.001883,160.798001,102.761656,1.9e-05,0.001143
PF3D7-0502900,0.001586,99.197299,41.631853,3.9e-05,0.001115
PF3D7-0503000,0.002194,111.007403,57.794212,3.8e-05,0.001441
PF3D7-0503100,0.001759,97.120667,78.200247,2.3e-05,0.000973
PF3D7-0503200,0.000763,102.949299,67.856731,1.2e-05,0.000462
PF3D7-0503300,0.001133,141.72732,117.612375,1e-05,0.000617
PF3D7-0503400,0.006255,4.950445,5.936203,0.001056,0.002845
PF3D7-0503500,0.000528,158.058604,110.651925,5e-06,0.00031
PF3D7-0503600,0.000648,135.083045,85.658907,8e-06,0.000396
PF3D7-0503800,0.009568,9.552735,11.149023,0.000865,0.004417
PF3D7-0503900,0.000653,122.552789,71.355877,9e-06,0.000412
PF3D7-0504000,0.000935,11.902469,13.826847,6.8e-05,0.000433
PF3D7-0504100,0.00121,146.556206,53.405202,2.3e-05,0.000882
PF3D7-0504200,0.001453,131.647503,94.552112,1.5e-05,0.000825
PF3D7-0504300,0.001958,112.685077,80.075035,2.5e-05,0.001142
PF3D7-0504400,0.001944,106.971089,123.451098,1.6e-05,0.000898
PF3D7-0504500,0.001726,110.485727,121.089373,1.4e-05,0.000823
PF3D7-0504600,0.001096,181.580683,131.591837,8e-06,0.000633
PF3D7-0504700,0.000287,163.879332,87.262653,3e-06,0.000187
PF3D7-0504800,0.001108,1.870684,3.077916,0.00036,0.000419
PF3D7-0504900,0.002559,108.381538,45.435106,5.7e-05,0.001797
PF3D7-0505000,0.000327,96.878293,82.063814,4e-06,0.000177
PF3D7-0505100,0.00089,7.065255,8.496682,0.000105,0.000404
PF3D7-0505200,0.000862,156.996374,83.05857,1e-05,0.000563
PF3D7-0505300,0.000752,139.888405,88.324488,9e-06,0.000461
PF3D7-0505400,0.001144,89.246196,66.850693,1.7e-05,0.000653
PF3D7-0505500,0.001057,39.864473,36.640161,3e-05,0.000552
PF3D7-0505600,0.001804,138.253632,59.843238,3.1e-05,0.001253
PF3D7-0505700,0.001251,72.835966,58.456235,2.2e-05,0.000693
PF3D7-0505800,0.001142,105.778345,71.255342,1.7e-05,0.00068
PF3D7-0505900,0.002409,177.690325,138.369836,1.8e-05,0.001349
PF3D7-0506000,0.002426,109.401594,52.608967,4.6e-05,0.001638
PF3D7-0506100,0.001217,182.805278,81.102032,1.5e-05,0.000839
PF3D7-0506200,0.001377,131.36149,74.461484,1.9e-05,0.000878
PF3D7-0506300,0.002783,98.900509,100.136231,2.8e-05,0.001383
PF3D7-0506400,0.005388,165.975857,135.708345,4e-05,0.002956
PF3D7-0506500,0.000537,12.179401,13.98689,3.9e-05,0.00025
PF3D7-0506700,0.000867,154.4205,68.201652,1.3e-05,0.000597
PF3D7-0506800,0.000819,133.368002,95.688669,9e-06,0.00048
PF3D7-0506900,0.000656,76.475624,45.933464,1.5e-05,0.00041
PF3D7-0507000,0.001513,128.617196,42.048691,3.6e-05,0.001137
PF3D7-0507100,0.008648,2.570457,3.469805,0.002496,0.003681
PF3D7-0507200,0.000829,127.001544,96.053537,9e-06,0.000473
PF3D7-0507300,0.000495,143.060815,99.02869,5e-06,0.000288
PF3D7-0507400,0.001205,138.821734,91.944758,1.3e-05,0.000723
PF3D7-0507500,0.000456,199.529188,55.757107,8e-06,0.000355
PF3D7-0507600,0.001207,127.753823,132.738026,9e-06,0.000591
PF3D7-0507700,0.002341,55.017407,51.215158,4.6e-05,0.001209
PF3D7-0507800,0.000793,56.851902,42.786025,1.9e-05,0.000453
PF3D7-0507900,0.004238,124.85408,48.846658,8.8e-05,0.003044
PF3D7-0508000,0.000937,163.669306,108.835335,9e-06,0.000562
PF3D7-0508100,0.000805,8.790926,10.864166,7.5e-05,0.00036
PF3D7-0508200,0.000689,171.574808,103.538624,7e-06,0.000419
PF3D7-0508300,0.000666,146.519617,47.667152,1.4e-05,0.000495
PF3D7-0508400,0.001457,140.300767,71.94915,2.1e-05,0.000963
PF3D7-0508500,0.000273,94.036669,46.546958,6e-06,0.000182
PF3D7-0508600,0.001663,183.038418,69.84646,2.4e-05,0.001201
PF3D7-0508700,0.001294,47.965228,54.227299,2.4e-05,0.000605
PF3D7-0508800,0.000664,143.361458,42.515522,1.6e-05,0.000511
PF3D7-0508900,0.000942,2.361176,3.802946,0.000248,0.000361
PF3D7-0509000,0.001014,187.186492,85.088255,1.2e-05,0.000697
PF3D7-0509100,0.001608,5.56735,6.839787,0.000236,0.000722
PF3D7-0509200,0.001595,153.106802,58.929629,2.7e-05,0.001148
PF3D7-0509300,0.001364,176.052421,91.445916,1.5e-05,0.000894
PF3D7-0509400,0.000574,24.305644,24.716248,2.4e-05,0.000284
PF3D7-0509500,0.001677,105.009077,48.625876,3.5e-05,0.001142
PF3D7-0509600,0.001073,150.402442,72.700992,1.5e-05,0.000723
PF3D7-0509700,0.001415,158.267299,90.901893,1.6e-05,0.000899
PF3D7-0509800,0.000885,80.42697,79.060164,1.1e-05,0.000446
PF3D7-0509900,0.001195,179.810572,111.638109,1.1e-05,0.000737
PF3D7-0510000,0.000563,162.068349,64.940399,9e-06,0.000402
PF3D7-0510100,0.001866,2.671984,3.820072,0.000489,0.000768
PF3D7-0510200,0.00075,123.925278,70.894177,1.1e-05,0.000474
PF3D7-0510300,0.00172,159.81548,84.444952,2.1e-05,0.001123
PF3D7-0510400,0.000757,110.217365,48.481775,1.6e-05,0.000526
PF3D7-0510500,0.002312,11.65355,13.662035,0.000171,0.001064
PF3D7-0510600,0.020523,122.842056,70.395077,0.000295,0.012968
PF3D7-0510700,0.00154,143.629267,78.11292,2e-05,0.000995
PF3D7-0510800,0.001008,96.34125,81.68219,1.3e-05,0.000547
PF3D7-0510900,0.010202,161.806723,89.60783,0.000116,0.006571
PF3D7-0511000,0.004766,71.879279,83.913946,5.9e-05,0.002183
PF3D7-0511100,0.003076,130.940319,186.611214,1.7e-05,0.001266
PF3D7-0511200,0.002897,2.747755,3.867672,0.00075,0.001203
PF3D7-0511300,0.000686,159.049557,74.430555,9e-06,0.000466
PF3D7-0511400,0.001493,149.639908,93.3343,1.6e-05,0.00092
PF3D7-0511500,0.001761,2.724294,4.485082,0.000393,0.000666
PF3D7-0511600,0.001284,147.406746,82.61271,1.6e-05,0.000818
PF3D7-0511700,0.001056,115.130817,85.155738,1.3e-05,0.000604
PF3D7-0511800,0.003463,6.981506,8.450555,0.000411,0.001567
PF3D7-0511900,0.000793,110.237336,57.015015,1.4e-05,0.000522
PF3D7-0512000,0.004167,125.672088,114.435972,3.7e-05,0.002181
PF3D7-0512100,0.005055,136.602771,67.038031,7.6e-05,0.0033
PF3D7-0512200,0.00086,140.762822,93.531073,9e-06,0.000513
PF3D7-0512300,0.001051,135.665887,50.813339,2.1e-05,0.000757
PF3D7-0512400,0.002484,150.451714,98.969874,2.5e-05,0.001493
PF3D7-0512500,0.000642,137.815491,57.221543,1.1e-05,0.000453
PF3D7-0512600,0.001952,141.848719,121.208532,1.6e-05,0.001052
PF3D7-0512700,0.002052,117.503028,82.251709,2.5e-05,0.001206
PF3D7-0512800,0.000353,143.769319,55.819012,6e-06,0.000254
PF3D7-0512900,0.003391,155.812284,79.40438,4.3e-05,0.002239
PF3D7-0513000,0.001319,152.716073,60.771183,2.2e-05,0.000933
PF3D7-0513100,0.001602,200.203906,92.533651,1.8e-05,0.001096
PF3D7-0513200,0.000776,19.101984,21.526799,3.7e-05,0.000365
PF3D7-0513300,0.003302,10.831791,12.780305,0.00026,0.001515
PF3D7-0513400,0.001266,135.534489,69.257084,1.8e-05,0.000837
PF3D7-0513500,0.002085,228.20136,77.822433,2.7e-05,0.00155
PF3D7-0513600,0.001726,10.692575,12.407217,0.00014,0.000799
PF3D7-0513700,0.000537,157.796364,60.252477,9e-06,0.000382
PF3D7-0513800,0.002293,137.225929,52.999068,4.3e-05,0.001653
PF3D7-0513900,0.001432,185.38697,57.821965,2.5e-05,0.001092
PF3D7-0514000,0.001064,223.159955,61.11722,1.8e-05,0.000833
PF3D7-0514100,0.000635,107.311963,51.837079,1.3e-05,0.000427
PF3D7-0514200,0.000814,124.008753,38.223065,2.1e-05,0.000618
PF3D7-0514300,0.001025,74.618184,43.575748,2.4e-05,0.000645
PF3D7-0514500,0.001456,168.758946,77.506798,1.9e-05,0.000996
PF3D7-0514600,0.000966,193.40569,114.260019,9e-06,0.000595
PF3D7-0514700,0.000406,132.267148,99.041568,4e-06,0.000231
PF3D7-0514800,0.000842,192.668805,60.351661,1.4e-05,0.00064
PF3D7-0514900,0.001714,127.024032,117.499055,1.5e-05,0.000889
PF3D7-0515000,0.001174,118.149751,104.800548,1.1e-05,0.000618
PF3D7-0515100,0.001622,119.508472,66.751647,2.4e-05,0.001034
PF3D7-0515200,0.004948,127.749089,53.253493,9.4e-05,0.003467
PF3D7-0515300,0.001481,7.263137,8.676111,0.000171,0.000675
PF3D7-0515400,0.000475,118.3932,46.712327,1.1e-05,0.00034
PF3D7-0515500,0.000515,184.022693,69.794048,7e-06,0.00037
PF3D7-0515600,0.000372,157.046032,78.636908,5e-06,0.000246
PF3D7-0515700,0.000659,169.922707,49.237969,1.4e-05,0.000509
PF3D7-0515800,0.001659,178.091268,133.530695,1.3e-05,0.000945
PF3D7-0515900,0.00142,151.290299,65.721919,2.2e-05,0.000988
PF3D7-0516000,0.00046,140.128784,53.928561,9e-06,0.000332
PF3D7-0516100,0.000335,126.221225,62.341434,5e-06,0.000222
PF3D7-0516200,0.001061,136.060483,69.1977,1.5e-05,0.000702
PF3D7-0516300,0.000491,112.966215,59.081536,8e-06,0.000322
PF3D7-0516400,0.00136,147.33057,87.481718,1.6e-05,0.00085
PF3D7-0516500,0.001448,128.229448,106.133822,1.4e-05,0.000783
PF3D7-0516600,0.000602,84.91206,78.186135,8e-06,0.000314
PF3D7-0516700,0.000612,134.782656,105.743534,6e-06,0.000342
PF3D7-0516800,0.001097,3.168296,4.448687,0.000247,0.000456
PF3D7-0516900,0.009555,3.182446,4.076994,0.002348,0.004189
PF3D7-0517000,0.00494,6.603926,7.960501,0.000623,0.00224
PF3D7-0517100,0.001006,128.2754,67.079398,1.6e-05,0.000662
PF3D7-0517200,0.000804,126.97079,61.017212,1.3e-05,0.000543
PF3D7-0517300,0.000849,120.463106,106.582072,8e-06,0.000451
PF3D7-0517400,0.001658,37.531051,40.760931,4.2e-05,0.000796
PF3D7-0517500,0.000562,148.893866,91.739854,6e-06,0.000347
PF3D7-0517600,0.001091,131.601259,98.066376,1.1e-05,0.000625
PF3D7-0517700,0.001623,71.920369,52.599004,3.1e-05,0.000937
PF3D7-0517800,0.00215,144.115453,68.732408,3.2e-05,0.001453
PF3D7-0517900,0.00092,119.932057,54.982487,1.7e-05,0.000622
PF3D7-0518000,0.00193,120.485496,74.780512,2.6e-05,0.001172
PF3D7-0518100,0.000851,120.632288,103.949589,8e-06,0.000452
PF3D7-0518200,0.001761,114.32529,55.544498,3.2e-05,0.001174
PF3D7-0518300,0.001328,128.423695,76.489179,1.7e-05,0.000831
PF3D7-0518400,0.002419,136.073016,80.635561,3e-05,0.001514
PF3D7-0518500,0.000895,140.777062,62.522608,1.4e-05,0.000618
PF3D7-0518600,0.000539,134.514239,67.384019,8e-06,0.000358
PF3D7-0518700,0.000291,160.637225,103.746296,3e-06,0.000176
PF3D7-0518800,0.002503,133.314519,62.686825,4e-05,0.001699
PF3D7-0518900,0.002805,140.143645,79.251238,3.6e-05,0.001774
PF3D7-0519000,0.000925,118.886703,58.092328,1.6e-05,0.00062
PF3D7-0519100,0.002576,113.292579,139.213083,1.9e-05,0.00116
PF3D7-0519200,0.002047,126.543715,138.558737,1.5e-05,0.000964
PF3D7-0519300,0.000722,147.321371,58.93557,1.3e-05,0.000518
PF3D7-0519400,0.015322,2.663221,3.512872,0.004367,0.006607
PF3D7-0519500,0.000592,52.78199,51.911231,1.2e-05,0.000298
PF3D7-0519600,0.000785,128.973394,75.782157,1e-05,0.000483
PF3D7-0519700,0.002015,135.968775,78.788912,2.6e-05,0.001276
PF3D7-0519800,0.000584,131.481687,60.682906,1e-05,0.000397
PF3D7-0519900,0.000708,193.771765,60.798447,1.2e-05,0.000532
PF3D7-0520000,0.013808,2.679856,3.4544,0.004002,0.006033
PF3D7-0520100,0.000676,170.503482,80.552009,8e-06,0.000459
PF3D7-0520200,0.000778,158.031695,92.03548,9e-06,0.000492
PF3D7-0520300,0.001812,198.306686,96.796016,1.9e-05,0.001216
PF3D7-0520400,0.0011,142.127339,92.082602,1.2e-05,0.000666
PF3D7-0520500,0.001265,157.111099,75.42617,1.7e-05,0.000852
PF3D7-0520600,0.001801,117.129447,64.815403,2.8e-05,0.001156
PF3D7-0520700,0.000701,213.992023,57.655872,1.2e-05,0.000552
PF3D7-0520800,0.001629,6.003539,7.271687,0.000225,0.000737
PF3D7-0520900,0.007583,2.725536,3.697479,0.002053,0.003218
PF3D7-0521000,0.00164,66.279354,55.17593,3e-05,0.000877
PF3D7-0521100,0.000334,185.834662,55.978498,6e-06,0.000254
PF3D7-0521200,0.00153,148.959613,65.659455,2.3e-05,0.001056
PF3D7-0521300,0.000877,66.560593,51.835164,1.8e-05,0.000494
PF3D7-0521400,0.00183,186.324457,99.610967,1.8e-05,0.001188
PF3D7-0521500,0.001519,180.591137,176.77796,9e-06,0.000767
PF3D7-0521600,0.001005,172.576388,128.42084,8e-06,0.000575
PF3D7-0521700,0.00055,158.973538,63.9631,9e-06,0.000392
PF3D7-0521800,0.000967,163.197362,86.077965,1.2e-05,0.00063
PF3D7-0521900,0.000503,97.569451,108.912433,5e-06,0.000235
PF3D7-0522000,0.001825,139.816183,47.273353,3.9e-05,0.001356
PF3D7-0522100,0.000554,136.73526,93.192502,6e-06,0.000329
PF3D7-0522200,0.001856,159.195937,64.302461,3e-05,0.00132
PF3D7-0522300,0.001142,181.535785,88.185533,1.3e-05,0.000768
PF3D7-0522400,0.000188,5.845139,7.48574,2.5e-05,8.2e-05
PF3D7-0522500,0.006322,110.643065,109.318135,5.8e-05,0.003135
PF3D7-0522600,0.000535,146.315687,50.162975,1.1e-05,0.000398
PF3D7-0522700,0.001821,143.137435,110.257058,1.7e-05,0.001029
PF3D7-0522800,0.001183,161.618575,118.278494,1e-05,0.000682
PF3D7-0522900,0.000281,111.346146,53.635979,5e-06,0.000189
PF3D7-0523000,0.000797,36.344174,39.673058,2.1e-05,0.000381
PF3D7-0523100,0.001112,90.711838,53.188274,2.1e-05,0.000699
PF3D7-0523200,0.00065,172.763033,125.371149,5e-06,0.000375
PF3D7-0523300,0.001714,125.195391,88.175664,2e-05,0.001
PF3D7-0523400,0.003156,64.997868,73.411172,4.4e-05,0.001475
PF3D7-0523500,0.00198,161.747672,87.98019,2.3e-05,0.001282
PF3D7-0523600,0.001902,131.098803,85.883431,2.3e-05,0.00115
PF3D7-0523700,0.000341,113.192096,42.630571,8e-06,0.000248
PF3D7-0523800,0.000328,85.69684,36.025082,9e-06,0.000231
PF3D7-0523900,0.000608,158.074878,68.199674,9e-06,0.000425
PF3D7-0524000,0.000913,24.274789,25.656979,3.6e-05,0.000444
PF3D7-0524100,0.001249,18.173011,20.48462,6.2e-05,0.000587
PF3D7-0524200,0.00161,131.891504,62.332312,2.6e-05,0.001093
PF3D7-0524300,0.000972,160.787656,70.076459,1.4e-05,0.000676
PF3D7-0524400,0.000961,142.655607,65.431782,1.5e-05,0.000661
PF3D7-0524500,0.0014,150.035504,72.804832,1.9e-05,0.000941
PF3D7-0524600,0.002126,69.057879,48.10718,4.5e-05,0.001252
PF3D7-0524700,0.001495,113.365817,116.001385,1.3e-05,0.000737
PF3D7-0524800,0.000597,131.491685,68.991051,9e-06,0.00039
PF3D7-0524900,0.000479,155.355025,72.807275,7e-06,0.000324
PF3D7-0525000,0.000427,136.795691,49.142214,9e-06,0.000314
PF3D7-0525100,0.002016,29.792155,33.204759,6.1e-05,0.000953
PF3D7-0525200,0.001367,6.837757,8.220711,0.000167,0.000621
PF3D7-0525300,0.001122,156.325397,123.335288,9e-06,0.000626
PF3D7-0525400,0.001692,124.652866,81.164519,2.1e-05,0.001026
PF3D7-0525500,0.000515,127.249762,125.344422,4e-06,0.000261
PF3D7-0525600,0.000727,154.383885,69.287286,1.1e-05,0.000501
PF3D7-0525700,0.001242,114.437706,52.795315,2.4e-05,0.000849
PF3D7-0525800,0.000739,244.71081,67.326645,1.1e-05,0.000578
PF3D7-0525900,0.001302,190.385371,71.158907,2e-05,0.000952
PF3D7-0526000,0.000631,209.666734,84.747522,7e-06,0.000449
PF3D7-0526100,0.001034,206.118279,83.120545,1.3e-05,0.000737
PF3D7-0526200.2,0.000504,170.314774,61.386409,9e-06,0.00037
PF3D7-0526200.1,0.000554,191.601013,79.467976,7e-06,0.00039
PF3D7-0526300,0.001114,140.99608,99.868329,1.1e-05,0.00065
PF3D7-0526400,0.000873,159.748972,55.825292,1.6e-05,0.000644
PF3D7-0526500,0.000821,90.384732,50.410395,1.7e-05,0.000528
PF3D7-0526600,0.000296,14.563526,16.730331,1.8e-05,0.000138
PF3D7-0526700,0.001432,72.751605,44.174324,3.4e-05,0.000888
PF3D7-0526800,0.001482,120.545717,62.295439,2.4e-05,0.000976
PF3D7-0526900,0.001091,105.989066,48.563914,2.3e-05,0.00075
PF3D7-0527000,0.001527,11.885846,13.865002,0.000111,0.000705
PF3D7-0527100,0.001177,204.021534,102.200982,1.2e-05,0.000781
PF3D7-0527200,0.002868,61.03396,72.363241,4e-05,0.001302
PF3D7-0527300,0.000729,179.325673,77.9239,1e-05,0.000507
PF3D7-0527400,0.000557,119.373452,51.709096,1.1e-05,0.000388
PF3D7-0527500,0.004291,4.832975,6.016179,0.000715,0.001912
PF3D7-0527600,0.001296,139.166823,94.806863,1.4e-05,0.00077
PF3D7-0527900,0.001013,192.677898,83.796587,1.2e-05,0.000702
PF3D7-0528000,0.004306,131.099448,133.653157,3.3e-05,0.002139
PF3D7-0528100,0.000663,177.938874,117.834138,6e-06,0.000394
PF3D7-0528200,0.00203,78.967943,64.819247,3.2e-05,0.001114
PF3D7-0528300,0.000428,153.699345,55.449287,8e-06,0.000313
PF3D7-0528400,0.000477,104.828372,42.644845,1.1e-05,0.000338
PF3D7-0528500,0.001315,99.322746,55.494028,2.4e-05,0.000842
PF3D7-0528600,0.004369,144.601518,98.172194,4.6e-05,0.002608
PF3D7-0528700,0.000873,197.640679,103.579788,8e-06,0.000569
PF3D7-0528800,0.001013,116.960783,65.12934,1.6e-05,0.000649
PF3D7-0528900,0.001086,205.617788,83.50205,1.3e-05,0.000767
PF3D7-0529000,0.000634,128.819576,58.321527,1.1e-05,0.000436
PF3D7-0529100,0.00399,158.009176,95.541153,4.2e-05,0.002464
PF3D7-0529200,0.001158,114.934133,76.551115,1.5e-05,0.000694
PF3D7-0529300,0.001507,178.6241,87.805478,1.7e-05,0.001004
PF3D7-0529400.2,0.000272,144.585756,69.104241,4e-06,0.000183
PF3D7-0529400.1,0.000292,206.667692,83.297544,4e-06,0.000208
PF3D7-0529500,0.001478,207.359385,90.260776,1.6e-05,0.001027
PF3D7-0529700,0.000538,167.582173,115.646949,5e-06,0.000315
PF3D7-0529800,0.000891,20.109968,23.029377,3.9e-05,0.000416
PF3D7-0529900,0.001196,123.728473,98.430491,1.2e-05,0.000666
PF3D7-0530000,0.002025,84.416195,103.837777,2e-05,0.000905
PF3D7-0530100,0.000864,140.400349,92.953494,9e-06,0.00052
PF3D7-0530200,0.002051,53.827087,49.797651,4.2e-05,0.001062
PF3D7-0530300,0.000611,102.492826,98.085753,6e-06,0.000308
PF3D7-0530400,0.000365,133.009105,77.365276,5e-06,0.000226
PF3D7-0530500,0.000472,119.688413,43.158741,1.1e-05,0.000347
PF3D7-0530600,0.001289,236.171269,109.981005,1.2e-05,0.000877
PF3D7-0530700,0.000562,114.622514,55.78236,1e-05,0.000375
PF3D7-0530750,0.002001,162.632084,96.520425,2.2e-05,0.001256
PF3D7-0530800,0.001175,194.712228,84.440928,1.4e-05,0.000818
PF3D7-0530900,0.000316,133.535785,127.64504,3e-06,0.000162
PF3D7-0531000,0.000839,119.973729,65.245888,1.3e-05,0.000543
PF3D7-0531100,0.000223,155.096176,68.695636,3e-06,0.000152
PF3D7-0531200,0.001515,266.070501,116.296044,1.3e-05,0.001043
PF3D7-0531300,0.001371,198.318291,68.740677,2e-05,0.001015
PF3D7-0531400,0.000623,159.309338,96.721181,7e-06,0.000386
PF3D7-0531500,0.002157,131.308573,72.496905,3e-05,0.001384
PF3D7-0531600,0.001595,11.81207,18.186996,8.8e-05,0.000628
PF3D7-0532000,0.000826,13.069481,19.238445,4.3e-05,0.000334
PF3D7-0532100,0.026671,1.882748,3.443151,0.007752,0.009429
PF3D7-0532200,0.001955,127.640285,81.537454,2.5e-05,0.00119
PF3D7-0532300,0.002305,3.950822,7.539107,0.000306,0.000793
PF3D7-0532400,0.001484,13.319945,16.392981,9.2e-05,0.000665
PF3D7-0532500,0.003991,157.664845,90.995721,4.5e-05,0.002533
PF3D7-0532600,0.001311,116.183877,68.43774,1.9e-05,0.000825
PF3D7-0532900,0.001468,150.523901,52.724676,2.8e-05,0.001085
PF3D7-0533100,0.000181,137.397006,90.4455,2e-06,0.000109
PF3D7-0600200,0.000168,173.998595,68.169284,2e-06,0.000121
PF3D7-0600300,0.001361,188.897805,85.215715,1.6e-05,0.000933
PF3D7-0600400,0.000335,231.036666,149.155664,2e-06,0.000202
PF3D7-0600500,0.001492,129.78045,78.10346,1.9e-05,0.000927
PF3D7-0600600,0.001191,183.288955,92.289263,1.3e-05,0.000784
PF3D7-0600700,0.001385,136.571201,54.348481,2.6e-05,0.00099
PF3D7-0601000,0.002154,127.872724,117.414066,1.8e-05,0.001116
PF3D7-0601100,0.002168,152.263219,62.162719,3.5e-05,0.00153
PF3D7-0601200,0.002562,9.237239,12.535159,0.000205,0.001087
PF3D7-0601500,0.000619,135.522882,102.375915,6e-06,0.000352
PF3D7-0601600,0.001121,170.801246,103.188083,1.1e-05,0.000698
PF3D7-0601700,0.001961,148.335215,95.698368,2.1e-05,0.001192
PF3D7-0601800,0.012578,118.658242,99.623145,0.000132,0.006869
PF3D7-0601900,0.001034,24.176052,28.16006,3.8e-05,0.000479
PF3D7-0602000,0.000255,145.764706,61.992458,4e-06,0.000179
PF3D7-0602100,0.000381,212.546803,76.98601,5e-06,0.000276
PF3D7-0602200,0.00154,143.647575,57.216993,2.8e-05,0.001099
PF3D7-0602300,0.001807,188.70679,112.420406,1.7e-05,0.001127
PF3D7-0602400,0.002267,33.402662,37.849855,6.2e-05,0.001062
PF3D7-0602500,0.000837,155.751435,80.035324,1.1e-05,0.000549
PF3D7-0602600,0.000453,119.458714,48.178132,9e-06,0.000322
